true,pred,frac
0.0,0,0.55536777
0.0,0,0.5409889
0.0,0,0.35828406
1.0,0,0.5694951
0.0,0,0.6003207
0.0,0,0.6611745
1.0,0,0.28946415
0.0,1,0.7140446
1.0,0,0.6703762
0.0,0,0.38195992
0.0,0,0.57800674
1.0,1,0.915139
0.0,0,0.37400642
1.0,0,0.42539576
1.0,1,0.79632044
1.0,0,0.22381642
1.0,0,0.18937239
0.0,0,0.07531747
0.0,0,0.05569753
1.0,0,0.68154556
0.0,0,0.36735037
1.0,0,0.48139885
1.0,0,0.51120067
1.0,1,0.72590727
1.0,0,0.6466101
1.0,0,0.38170433
0.0,0,0.6437631
0.0,1,0.7346334
0.0,0,0.437738
0.0,0,0.39835906
0.0,0,0.65516263
1.0,1,0.99999994
0.0,0,0.07178277
1.0,1,0.8250652
0.0,0,0.2709973
0.0,0,0.38579047
0.0,0,0.41889322
0.0,0,0.53379136
0.0,0,0.5585799
0.0,0,0.19355819
0.0,0,0.3260092
0.0,0,0.6406787
0.0,1,0.8791306
0.0,0,0.1429727
0.0,0,0.29386508
1.0,0,0.6605611
1.0,1,0.7492429
0.0,0,0.41405922
1.0,0,0.6726309
0.0,0,0.6274287
1.0,1,1.0
0.0,0,0.47147396
1.0,1,0.8929073
1.0,1,0.8647602
1.0,1,0.807415
0.0,1,0.84333646
0.0,0,0.68863237
0.0,0,0.4447789
0.0,0,0.42568487
0.0,0,0.4447981
1.0,1,0.6970942
0.0,0,0.587769
1.0,0,0.629376
0.0,0,0.6106309
0.0,0,0.0988769
1.0,1,0.85769737
1.0,0,0.25204858
1.0,1,0.7212708
0.0,0,0.33033824
1.0,0,0.67937624
0.0,0,0.52504236
1.0,1,0.83468777
0.0,0,0.1804192
0.0,0,0.23507416
0.0,0,0.07117607
0.0,0,0.5954054
0.0,0,0.46898788
0.0,0,0.6542531
0.0,0,0.3371861
0.0,0,0.33843598
1.0,1,0.8098671
0.0,1,0.7049551
0.0,0,0.182209
0.0,0,0.25184932
1.0,0,0.67133373
0.0,0,0.16398314
0.0,0,0.27330285
0.0,0,0.28897658
0.0,0,0.20824435
0.0,0,0.40926364
0.0,0,0.6234491
1.0,0,0.42371157
0.0,0,0.3103368
0.0,0,0.1706714
1.0,0,0.04247378
0.0,0,0.2151303
1.0,1,0.69676405
0.0,0,0.54919624
0.0,0,0.13069402
1.0,1,0.9529027
0.0,0,0.6297577
1.0,1,1.0000001
0.0,0,0.49461985
0.0,0,0.2673403
0.0,0,0.637879
0.0,0,0.31489962
0.0,0,0.29657122
0.0,0,0.4260416
0.0,1,1.0
0.0,0,0.18661535
1.0,0,0.48958737
0.0,0,0.19394074
1.0,1,0.6935952
1.0,1,0.8568152
0.0,1,0.7861489
0.0,0,0.66996205
0.0,0,0.3675725
0.0,0,0.63459265
0.0,0,0.5796405
1.0,1,0.73469394
0.0,0,0.58924705
0.0,0,0.5125537
0.0,0,0.28828686
1.0,0,0.31596407
0.0,0,0.4570558
0.0,0,0.5072157
0.0,0,0.62163484
0.0,0,0.58673996
1.0,1,0.9368844
0.0,1,0.8556688
0.0,1,0.7431167
0.0,0,0.3072334
0.0,0,0.301896
0.0,0,0.064831816
1.0,1,0.92438936
0.0,0,0.1850654
1.0,1,0.9266393
0.0,0,0.6538628
0.0,0,0.3171749
0.0,0,0.4774199
1.0,0,0.26962495
0.0,0,0.52971184
0.0,0,0.53700763
0.0,0,0.42420518
1.0,1,0.7001667
0.0,1,0.70843005
0.0,0,0.63542426
0.0,0,0.28773406
1.0,1,0.8450311
0.0,0,0.18379521
0.0,0,0.25749242
0.0,0,0.41894162
0.0,0,0.6368254
0.0,0,0.3860453
1.0,1,0.89847827
0.0,0,0.6155539
0.0,0,0.40064842
0.0,0,0.5934861
0.0,0,0.57632726
0.0,0,0.11044998
0.0,0,0.51596314
0.0,0,0.60513824
1.0,0,0.59252053
0.0,0,0.27537757
0.0,0,0.43364123
0.0,0,0.36237112
1.0,1,0.78015506
0.0,0,0.35614765
1.0,1,0.92139864
1.0,0,0.5694951
0.0,0,0.4772817
0.0,0,0.47813025
1.0,0,0.66545457
0.0,0,0.59696496
1.0,0,0.5336396
0.0,0,0.2294282
0.0,0,0.47422016
0.0,0,0.4559821
1.0,0,0.10375388
1.0,1,0.7025845
1.0,1,0.7095101
1.0,1,0.72536
0.0,0,0.45227176
0.0,0,0.41214696
0.0,0,0.6266442
0.0,0,0.24858034
0.0,0,0.64975876
1.0,0,0.4905158
0.0,0,0.61300254
0.0,0,0.22413738
0.0,0,0.18167746
1.0,1,0.7381063
1.0,0,0.49912444
1.0,1,0.79615414
0.0,0,0.3152278
1.0,0,0.12355939
1.0,0,0.64525473
0.0,0,0.34923652
0.0,0,0.53068554
1.0,1,0.93093824
1.0,0,0.64408636
0.0,0,0.35948172
0.0,0,0.35614765
1.0,0,0.6259756
0.0,0,0.07030708
0.0,0,0.24092707
1.0,1,0.7492429
1.0,0,0.02825104
0.0,0,0.5267918
0.0,0,0.30855238
0.0,0,0.6407976
0.0,1,0.7666987
0.0,1,0.7621796
0.0,0,0.37760836
1.0,1,0.72244096
0.0,1,0.818888
1.0,0,0.51012874
1.0,1,0.92139864
1.0,1,0.8098671
0.0,0,0.67330515
1.0,1,0.78998226
0.0,0,0.31379253
1.0,1,0.83036965
1.0,0,0.3358319
0.0,1,0.74811083
0.0,1,1.0
0.0,1,0.71550953
0.0,0,0.5486629
0.0,0,0.2997188
0.0,0,0.36034214
0.0,0,0.58451843
0.0,1,0.8568152
0.0,0,0.5231805
0.0,0,0.33902043
1.0,0,0.56652075
0.0,0,0.08370238
1.0,0,0.4016866
1.0,0,0.2302647
1.0,1,0.7492429
0.0,1,0.8807165
1.0,0,0.30797514
1.0,0,0.13826866
1.0,1,0.99999994
0.0,0,0.4736711
0.0,0,0.05689776
0.0,0,0.68437314
0.0,0,0.44663656
0.0,0,0.6832598
0.0,0,0.30340984
0.0,0,0.52606994
1.0,1,0.762282
0.0,0,0.4900632
0.0,0,0.40023804
1.0,0,0.51759756
1.0,1,0.92780113
0.0,0,0.6248894
1.0,1,0.8647602
1.0,1,1.0000001
0.0,0,0.12920892
1.0,1,1.0000001
0.0,1,0.8201811
0.0,0,0.53492635
0.0,0,0.43034035
0.0,0,0.35609233
1.0,1,0.8070491
0.0,0,0.4212219
0.0,0,0.53328604
1.0,0,0.63783735
0.0,0,0.23168205
0.0,0,0.015578069
0.0,0,0.1974957
0.0,0,0.40278226
0.0,0,0.52432346
1.0,1,0.71445644
0.0,0,0.5612644
1.0,0,0.2941656
0.0,1,0.7111044
0.0,0,0.29875284
0.0,0,0.17520712
1.0,0,0.5160305
0.0,0,0.16035897
0.0,0,0.50864047
1.0,0,0.29071945
0.0,1,0.75014776
1.0,0,0.20593601
0.0,0,0.3796082
0.0,0,0.54152477
1.0,0,0.6806245
1.0,0,0.328532
0.0,0,0.5291941
0.0,1,0.8427112
0.0,1,0.7721708
1.0,0,0.588415
0.0,0,0.27822387
0.0,0,0.52926254
0.0,0,0.24360433
0.0,0,0.45409948
1.0,1,0.721411
0.0,0,0.19970426
1.0,0,0.5789927
1.0,1,0.97851324
0.0,0,0.6459055
1.0,1,0.83468777
0.0,0,0.29849637
0.0,0,0.32579282
0.0,0,0.23550878
0.0,0,0.58356607
0.0,0,0.35614765
0.0,0,0.3365989
0.0,0,0.37541556
1.0,1,0.8461867
0.0,0,0.28142115
1.0,0,0.41962114
0.0,0,0.50643873
0.0,0,0.55033594
0.0,0,0.41705713
1.0,0,0.21785264
0.0,0,0.48052517
1.0,0,0.5440463
0.0,0,0.37973097
0.0,1,0.7359744
1.0,0,0.6501546
0.0,0,0.15277863
1.0,1,1.0
0.0,0,0.44826496
0.0,0,0.18304722
0.0,0,0.27831262
0.0,0,0.5151684
0.0,0,0.4701938
1.0,0,0.68519616
0.0,1,0.7735243
1.0,1,0.69515955
1.0,0,0.47551334
0.0,0,-0.029403472
1.0,0,0.5574149
1.0,0,0.3500153
0.0,0,0.55643034
1.0,0,0.53640527
0.0,0,0.24987927
1.0,1,0.691205
0.0,0,0.11465689
1.0,1,0.85371107
1.0,1,0.814265
0.0,0,0.23107442
0.0,0,0.42349535
0.0,0,0.13275482
0.0,0,0.33801505
1.0,0,0.65453607
0.0,0,0.108992845
0.0,0,0.6087028
0.0,0,0.16343018
1.0,1,0.72916317
0.0,0,0.10473163
0.0,0,0.30521798
1.0,0,0.45971859
1.0,1,0.8568152
0.0,0,0.57447565
0.0,0,0.3127662
0.0,0,0.4397983
0.0,0,0.31033248
1.0,1,0.7657151
1.0,1,0.8335967
0.0,0,0.46625686
1.0,1,0.88347447
1.0,1,0.85710084
1.0,1,1.0000001
0.0,0,0.6605316
0.0,0,0.37339655
0.0,1,0.74707925
1.0,0,0.5694951
1.0,1,0.99999994
0.0,1,0.7225937
0.0,0,0.0743229
1.0,1,0.9598838
1.0,0,0.6250756
1.0,1,0.72590727
0.0,1,0.69302005
0.0,0,0.48350763
1.0,1,0.8291719
0.0,0,0.18167746
0.0,0,0.6552998
0.0,0,0.18261042
1.0,1,1.0
0.0,0,0.46633506
1.0,0,0.6020769
1.0,0,0.4662709
0.0,0,0.4105956
1.0,1,0.8568152
0.0,0,0.676267
1.0,1,0.8083097
0.0,0,0.3179388
0.0,0,0.52842474
0.0,0,0.20414433
0.0,1,0.80425715
0.0,0,0.29665858
1.0,0,0.6401907
0.0,0,0.41740522
0.0,1,0.71643007
0.0,0,0.2228199
0.0,0,0.37274116
1.0,1,0.8098671
0.0,0,0.50303924
0.0,0,0.23609668
1.0,0,0.6463809
0.0,0,0.44748804
1.0,1,0.80364585
0.0,0,0.5834446
0.0,0,0.23625553
0.0,0,0.38794374
1.0,1,0.7770668
0.0,0,0.5549582
0.0,0,0.35006893
1.0,0,0.4516918
0.0,1,0.7779701
1.0,0,0.5458171
1.0,1,0.7245489
0.0,1,0.7787522
0.0,0,0.58830774
0.0,0,0.20761073
0.0,0,0.17511675
0.0,0,0.27333874
0.0,0,0.5093721
1.0,1,0.7999002
1.0,0,0.23351917
0.0,0,0.4052125
1.0,0,0.43419456
0.0,0,0.5801997
1.0,0,0.58955574
0.0,0,0.25770137
0.0,0,0.32135645
0.0,0,0.61198515
0.0,0,0.3014251
0.0,1,0.7427263
0.0,0,0.26647705
1.0,0,0.39308786
0.0,1,0.76214004
0.0,1,0.7324829
0.0,0,0.12444047
0.0,0,0.14143623
0.0,1,0.7532061
1.0,0,0.28242147
0.0,0,0.34318405
0.0,0,0.20655538
1.0,1,0.87325394
0.0,0,0.43156967
0.0,0,0.54991204
0.0,0,0.48471045
0.0,0,0.58836114
0.0,0,0.4987585
0.0,0,0.5779893
0.0,0,0.30209392
0.0,0,0.6304157
1.0,1,0.83468777
1.0,1,0.90211046
0.0,0,0.49385116
0.0,0,0.3705275
0.0,0,0.26630968
0.0,0,0.6543168
0.0,0,0.6636107
0.0,0,0.45631993
0.0,0,0.16142944
0.0,0,0.29602206
0.0,0,0.6303561
0.0,0,0.12937845
0.0,0,0.309216
0.0,0,0.18225615
0.0,0,0.12547414
0.0,0,0.24119359
1.0,1,0.75796795
0.0,0,0.47447282
0.0,0,0.30571264
1.0,1,0.8946475
1.0,1,0.7905061
0.0,0,0.23553404
0.0,0,0.18763076
0.0,0,0.3552177
0.0,0,0.25648367
0.0,0,0.13762017
0.0,0,0.35105383
0.0,0,0.3940345
0.0,0,0.14564043
0.0,0,0.18636397
1.0,0,0.35922396
0.0,0,0.0041472567
0.0,0,0.532833
0.0,0,0.30377457
0.0,0,0.44786382
1.0,0,0.68501574
0.0,0,0.005161723
0.0,0,0.4227539
1.0,0,0.53088963
0.0,0,0.6520883
0.0,0,0.59039503
1.0,0,0.18190032
0.0,0,0.5370289
1.0,1,0.8791182
0.0,0,0.0025310013
0.0,0,0.5549274
1.0,0,0.5753439
1.0,1,0.86811346
0.0,0,0.15825392
0.0,0,0.45196036
0.0,0,0.46579283
1.0,1,1.0
0.0,0,0.35185704
0.0,0,0.08332714
0.0,1,1.0
1.0,1,0.8946475
0.0,0,0.28430173
1.0,1,0.7492429
1.0,1,0.7782072
0.0,0,0.1025249
1.0,1,1.0
0.0,0,0.21405861
1.0,1,0.75765085
1.0,0,0.5305959
0.0,0,0.15510517
0.0,0,0.3982537
0.0,0,0.23820132
1.0,0,0.3749411
0.0,0,0.524788
0.0,0,0.6234491
0.0,1,0.716208
1.0,0,0.260454
0.0,0,0.34429026
0.0,0,0.29944503
1.0,0,0.029329482
0.0,0,0.32219952
0.0,1,0.88832396
0.0,0,0.5480861
0.0,1,0.72239226
1.0,1,0.84746206
0.0,0,0.593477
0.0,0,0.3277827
0.0,0,0.21514297
1.0,1,1.0000001
0.0,0,0.19500978
0.0,0,0.67885935
1.0,1,0.8568152
0.0,0,0.23668456
1.0,1,0.73744845
1.0,1,0.9240835
0.0,0,0.67937624
0.0,0,0.35246563
0.0,1,0.7003639
0.0,0,0.18141112
0.0,0,0.5134617
0.0,0,0.027579593
0.0,0,0.29661343
1.0,0,0.5178983
1.0,0,0.5742552
0.0,0,0.29513335
0.0,0,0.3267668
1.0,0,0.558411
0.0,0,0.50400054
0.0,0,0.32447594
0.0,0,0.63051575
0.0,0,0.28923726
0.0,0,0.62505245
0.0,0,0.67034477
0.0,0,0.57026184
0.0,0,0.644024
0.0,0,0.3755173
1.0,1,0.7492429
0.0,0,0.404506
0.0,0,0.4759398
0.0,0,0.65569234
1.0,1,0.88412815
0.0,0,0.21177316
1.0,1,0.7531673
0.0,0,0.5566583
0.0,0,0.4198172
1.0,0,0.6536216
0.0,0,0.5640249
0.0,1,1.0
1.0,0,0.48380792
0.0,0,0.13664839
1.0,0,0.5162169
0.0,0,0.64979935
0.0,0,0.37037534
1.0,1,0.76692015
1.0,1,0.8647602
1.0,1,1.0
0.0,0,0.08393893
0.0,0,0.20933872
0.0,0,0.40926364
0.0,1,0.83978647
0.0,0,0.41224945
1.0,1,0.7492429
0.0,0,0.27333874
0.0,1,0.78352046
1.0,1,0.7961213
0.0,0,0.48071
0.0,0,0.5416802
1.0,1,0.95251554
1.0,1,0.87777364
0.0,0,0.5768193
0.0,0,0.6269295
0.0,0,0.6392571
1.0,0,0.496549
1.0,1,0.8098671
0.0,0,-0.033896074
0.0,0,0.5524078
1.0,0,0.50196683
1.0,1,0.6928593
1.0,1,1.0000001
1.0,0,0.33121762
0.0,0,0.18769522
0.0,0,0.17641747
1.0,1,0.82924736
0.0,0,0.4739366
1.0,1,0.75611293
1.0,0,0.5694951
0.0,1,0.89726
1.0,0,0.60152
0.0,1,0.7427645
0.0,0,0.31638342
1.0,1,0.8440964
0.0,0,0.37595236
1.0,1,0.78453004
1.0,0,0.58124775
0.0,0,0.3787643
0.0,0,0.5605306
0.0,0,0.36896175
0.0,0,0.5151684
0.0,0,0.50184834
1.0,0,0.6086637
1.0,1,0.81729186
0.0,0,0.5836648
1.0,0,0.26570788
0.0,0,0.67848694
0.0,0,0.5506604
0.0,0,0.6113398
0.0,0,0.53645194
0.0,0,0.40246132
0.0,0,0.32259777
1.0,1,0.7114313
0.0,0,0.37544325
1.0,1,1.0000001
1.0,0,0.08012024
1.0,1,0.8687879
0.0,0,0.18738022
0.0,0,0.4254248
0.0,0,0.34190157
0.0,0,0.5170894
0.0,0,0.5653149
0.0,0,0.16243805
0.0,0,0.4750754
0.0,0,0.35224247
0.0,0,0.40833044
0.0,0,0.05600069
0.0,0,0.60649824
0.0,0,0.21097499
0.0,0,0.34741387
0.0,0,0.58387536
0.0,0,0.51316595
0.0,0,0.6858976
0.0,0,0.4540578
0.0,0,0.44748804
1.0,1,0.7683394
1.0,1,0.7492429
0.0,0,0.08561661
0.0,0,0.5797056
0.0,0,0.5332459
0.0,0,0.35172334
0.0,0,0.5977657
0.0,0,0.5633312
1.0,0,0.4884502
0.0,0,0.33439124
1.0,1,0.74894965
0.0,0,0.44418022
0.0,0,0.5513709
0.0,0,0.5020446
0.0,1,0.77869785
1.0,0,0.6841174
0.0,0,0.66307956
0.0,0,0.29447716
0.0,0,0.36337954
1.0,0,0.6574282
0.0,0,0.49249506
0.0,0,0.48071
1.0,0,0.6744431
1.0,0,0.50239503
0.0,1,0.90211046
0.0,0,0.089397684
0.0,0,0.19755277
0.0,0,0.47868466
1.0,1,0.7614178
0.0,0,0.5151684
1.0,0,0.4995873
0.0,0,0.318071
0.0,0,0.558148
1.0,1,0.9471377
0.0,0,0.53978527
0.0,0,0.09350319
0.0,0,0.35648137
1.0,0,0.35038638
1.0,1,0.8568152
0.0,0,0.46475446
0.0,0,0.36446586
0.0,0,0.16230163
1.0,1,0.87377155
0.0,0,0.6537994
0.0,0,0.21647051
0.0,0,0.5618086
0.0,0,0.21743754
0.0,0,0.3676137
0.0,0,0.32751846
1.0,0,0.6601684
0.0,0,0.46557853
0.0,0,0.33439124
1.0,0,0.6682186
1.0,0,0.2941656
1.0,1,0.7597373
0.0,0,0.18651935
1.0,1,0.7125597
0.0,0,0.39445788
0.0,0,0.5114827
0.0,0,0.47452778
1.0,1,1.0
0.0,0,0.42111266
1.0,1,0.8191646
0.0,0,0.37994695
1.0,0,0.6228575
0.0,0,0.24723351
1.0,1,0.76027966
0.0,0,0.5145648
0.0,0,0.20482582
0.0,1,0.74152344
0.0,0,0.1706333
1.0,0,0.472866
0.0,0,0.37419108
1.0,1,0.7131876
0.0,0,0.09925627
0.0,0,0.44988593
0.0,0,0.5340577
0.0,0,0.3792018
1.0,1,0.72813207
1.0,1,0.84440744
0.0,0,0.17852978
0.0,0,0.6039688
0.0,0,0.40630102
1.0,0,0.5632012
0.0,0,0.5006441
1.0,0,0.5734346
1.0,0,0.64028764
0.0,1,0.71906555
0.0,0,0.37277716
1.0,0,0.67174757
0.0,1,0.866642
0.0,0,0.4680671
0.0,0,0.3500901
0.0,0,0.47422016
0.0,1,0.691797
0.0,0,0.45130625
0.0,0,0.2812004
0.0,1,0.83679205
0.0,1,0.7828196
0.0,0,0.54361045
0.0,0,0.47342452
0.0,0,0.27494642
0.0,0,0.51259536
1.0,0,0.58353
0.0,0,0.35853782
0.0,0,0.3886466
1.0,1,1.0
1.0,1,0.99999994
0.0,1,0.71698064
0.0,0,0.4750738
0.0,0,0.5673386
1.0,0,0.082533814
0.0,1,0.70158386
0.0,0,0.24421446
0.0,0,0.6825755
1.0,0,0.67606103
0.0,0,0.34407836
0.0,0,0.04563417
0.0,0,0.6229809
1.0,1,0.764439
0.0,0,0.6164534
0.0,0,0.019683162
1.0,0,0.491109
0.0,0,0.15979159
0.0,0,0.17232129
0.0,0,-0.007708527
0.0,0,0.41142088
0.0,0,0.5642274
0.0,0,0.37992436
0.0,0,0.6292891
0.0,0,0.24921429
0.0,0,0.49555162
1.0,0,0.26629078
0.0,0,0.15943336
0.0,0,0.36996776
0.0,0,0.3902314
0.0,1,0.69104815
0.0,0,0.4470991
0.0,0,0.12506874
0.0,0,0.629294
0.0,0,0.061672553
1.0,1,0.9897285
1.0,1,0.69384086
0.0,0,0.27544686
1.0,1,0.72931516
0.0,1,0.8479184
0.0,0,0.6466101
0.0,0,0.5649216
0.0,0,0.38499182
0.0,0,0.45225352
1.0,1,0.7786685
0.0,0,0.53430104
0.0,0,0.3699434
1.0,0,0.68996906
1.0,1,0.86310923
0.0,0,0.45801014
1.0,1,0.87777364
0.0,0,0.31034577
0.0,0,0.20987333
0.0,0,0.6784682
0.0,0,0.4796884
0.0,1,0.99999994
1.0,1,1.0000001
0.0,0,0.6570281
0.0,0,0.5257674
1.0,0,0.5719795
0.0,0,0.08142161
1.0,1,0.873784
0.0,0,0.47593644
1.0,0,0.6166152
1.0,1,0.90211046
0.0,0,0.47285634
0.0,0,0.44782943
0.0,0,0.48035163
0.0,0,0.32506132
0.0,0,0.5155852
0.0,0,0.51363844
0.0,0,0.553563
0.0,0,0.6023661
1.0,0,0.43801707
0.0,0,0.5959768
1.0,0,0.2518788
0.0,0,0.04205666
1.0,1,0.90211046
1.0,0,0.4640886
1.0,1,0.7782072
0.0,0,0.36183262
0.0,0,0.60229796
0.0,0,0.28742296
0.0,0,0.483092
0.0,0,0.5228898
1.0,1,0.93448335
1.0,1,0.7530016
1.0,0,0.6055102
0.0,0,0.1622871
0.0,0,0.3236112
1.0,0,0.20149776
0.0,0,-0.011661286
0.0,0,0.37632388
0.0,0,0.67937624
0.0,0,0.35976586
1.0,0,0.17104927
1.0,1,0.85769737
0.0,1,0.7480134
0.0,0,0.16034964
0.0,1,0.7915453
1.0,1,0.7516247
0.0,0,0.59336877
1.0,0,0.42477095
1.0,0,0.54515374
0.0,0,0.3868201
0.0,0,0.46130243
1.0,1,1.0
0.0,0,0.5306276
1.0,0,0.1871687
1.0,0,0.66080695
1.0,0,0.5707713
0.0,0,0.28024888
0.0,0,0.39845362
0.0,0,0.428938
1.0,0,0.48866406
0.0,0,0.43756634
0.0,0,0.55358845
0.0,0,0.593477
1.0,0,0.55126697
1.0,0,0.54659474
0.0,0,0.18287142
0.0,0,0.55313134
1.0,0,0.35351864
1.0,0,0.33692527
1.0,1,1.0
0.0,0,0.2767226
0.0,0,0.440938
0.0,0,0.4179613
1.0,1,0.692684
0.0,0,0.08923523
0.0,0,0.43934843
0.0,0,0.6048424
0.0,0,0.61225826
0.0,1,0.8098671
0.0,0,0.40211207
1.0,1,0.92139864
0.0,0,0.03296168
0.0,0,0.4863379
0.0,0,0.49362406
0.0,0,0.602126
1.0,1,0.8976634
0.0,0,0.5542296
0.0,0,0.13739932
0.0,1,0.7786058
0.0,0,0.48267293
1.0,1,0.7786504
1.0,0,0.35409325
1.0,1,1.0
0.0,1,1.0
0.0,0,0.37682182
0.0,0,0.20411354
0.0,0,0.36004752
1.0,1,0.7430707
1.0,0,0.17448121
0.0,1,0.74966806
1.0,1,0.7680407
0.0,0,0.36852086
0.0,0,0.44473952
0.0,0,0.6264514
0.0,0,0.4920274
0.0,0,0.5449428
1.0,0,0.5027491
0.0,0,0.48767415
1.0,0,0.32349652
0.0,0,-0.0026610494
0.0,0,0.6202619
0.0,0,0.4280194
0.0,0,0.3626218
0.0,0,0.42371896
0.0,0,0.5278261
0.0,0,0.5809666
0.0,0,0.3891834
0.0,0,0.4720633
0.0,0,0.5686955
1.0,1,0.894189
0.0,1,0.72486854
1.0,0,0.51622224
0.0,1,0.85358036
1.0,1,0.7107823
0.0,0,0.4980071
1.0,0,0.5198354
1.0,0,0.5911683
0.0,0,0.58859605
0.0,0,0.5280944
0.0,0,0.46579766
0.0,0,0.5270144
0.0,0,0.40401447
0.0,0,0.2889127
0.0,0,0.6157274
0.0,0,0.36266756
0.0,0,0.060547825
0.0,1,0.7767224
0.0,1,0.99999994
0.0,0,0.55305403
0.0,1,0.7567012
0.0,0,0.48704252
0.0,0,0.1805332
1.0,0,0.53778744
0.0,1,0.77799726
0.0,0,0.4465189
1.0,1,0.73235893
0.0,0,0.6554631
1.0,0,0.14953995
0.0,1,0.7090838
1.0,1,1.0
0.0,0,0.26127172
0.0,0,0.42518672
0.0,0,0.59875625
0.0,0,0.31326967
0.0,0,0.392394
0.0,0,0.20197552
1.0,1,1.0
0.0,0,0.059496295
1.0,0,0.40397787
0.0,0,0.4806284
1.0,1,1.0000001
0.0,0,0.33462566
1.0,0,0.5502533
1.0,1,0.7402046
1.0,1,0.8942512
1.0,1,0.8851682
0.0,0,0.6103554
1.0,1,1.0000001
1.0,0,0.6075833
0.0,0,0.16759199
1.0,1,0.76938665
0.0,0,0.34145865
1.0,0,-0.0007066503
0.0,0,0.4429297
0.0,0,0.35201913
0.0,0,0.5075815
0.0,0,0.18855388
1.0,1,0.8989778
0.0,0,0.24517328
1.0,1,0.7352719
0.0,0,0.45650867
0.0,0,0.5314387
1.0,0,0.2626929
0.0,0,0.4475119
0.0,0,0.4914699
0.0,1,0.71001506
0.0,1,0.80535346
0.0,1,0.7941256
0.0,0,0.4793728
0.0,0,0.5921517
0.0,0,0.4971488
0.0,0,0.28872177
1.0,1,0.847304
0.0,0,0.32190692
0.0,0,0.5488391
0.0,0,0.30067462
0.0,0,0.074630246
1.0,0,0.45600608
0.0,0,0.5966286
0.0,0,0.4710757
0.0,0,0.4374315
1.0,1,0.96132815
1.0,1,0.69736254
0.0,0,0.51417446
0.0,1,0.69894606
1.0,0,0.5694951
1.0,1,0.7449589
0.0,0,0.6386711
0.0,0,0.5151684
1.0,0,0.61557543
0.0,0,0.39809418
0.0,0,0.39364415
1.0,1,0.7346663
0.0,0,0.3323762
1.0,1,0.8654733
1.0,0,0.6279204
1.0,0,0.4649048
0.0,0,0.35832772
0.0,0,0.61067504
0.0,1,0.8720581
0.0,0,0.6413296
0.0,0,0.47661847
1.0,1,0.99999994
0.0,0,0.5671694
0.0,0,0.37288046
1.0,0,0.62366575
1.0,1,0.8519747
0.0,1,1.0
1.0,0,0.17948768
0.0,0,0.45887566
0.0,0,0.64320374
0.0,0,0.37845474
0.0,0,0.54991204
1.0,1,0.8201095
1.0,0,0.15616864
0.0,0,0.06674828
1.0,0,0.38246238
0.0,0,0.21119645
0.0,0,0.2476157
0.0,0,0.18029866
0.0,0,0.35058993
0.0,0,0.32092422
0.0,0,0.16053662
0.0,1,0.712518
0.0,1,0.7408649
1.0,1,1.0
1.0,1,0.92139864
0.0,0,0.39075136
0.0,0,0.2951049
0.0,0,0.4102774
1.0,1,0.90647876
0.0,0,0.22268009
1.0,0,0.037586078
0.0,0,0.46795362
0.0,0,0.47422016
1.0,1,0.87296575
1.0,1,0.71500564
1.0,1,0.99999994
1.0,1,0.8134976
0.0,0,0.6780814
0.0,0,0.160215
0.0,0,0.35814857
0.0,1,0.7286653
1.0,1,0.7493408
0.0,0,0.36733967
0.0,0,0.19296119
0.0,0,0.5572232
1.0,1,0.8568152
0.0,0,0.24380979
0.0,0,0.33649805
1.0,0,0.5641529
0.0,1,0.7868748
1.0,1,0.7164215
0.0,0,0.31830436
0.0,0,0.35554752
1.0,1,0.8582416
0.0,0,0.2982808
1.0,0,0.61763287
0.0,0,0.24388115
1.0,0,0.65073544
0.0,0,0.14902076
0.0,0,0.24202983
0.0,0,0.40789592
0.0,0,0.16275324
1.0,0,0.5377395
1.0,0,0.4281397
0.0,0,0.57522464
0.0,0,0.45832366
0.0,0,0.31912303
1.0,1,0.7411363
0.0,0,0.509045
0.0,0,0.5151684
1.0,0,0.5043437
1.0,0,0.5162246
0.0,0,0.4023057
0.0,0,0.61206377
0.0,0,0.3362639
1.0,0,0.19766971
1.0,1,0.9254465
0.0,0,0.45722404
0.0,0,0.26036042
1.0,1,0.7055641
0.0,1,0.86274326
1.0,1,0.71853507
0.0,0,0.27148163
0.0,1,0.86274326
1.0,0,0.62206066
0.0,0,0.2235145
1.0,1,1.0000001
0.0,0,0.50501865
0.0,0,0.22955449
0.0,0,0.5508026
1.0,0,0.502334
1.0,0,0.6147771
0.0,0,0.17118293
0.0,0,0.49187818
0.0,0,0.49131566
1.0,0,0.24781965
0.0,0,0.4589193
1.0,1,0.76643354
0.0,0,0.52258825
1.0,1,0.99999994
1.0,0,0.5182976
0.0,0,0.13599521
0.0,0,0.09851131
0.0,0,0.37877056
0.0,0,0.30527607
0.0,0,0.6446497
0.0,0,0.5554471
0.0,0,0.60086334
0.0,0,0.26534888
0.0,0,0.40926364
0.0,0,0.38727438
1.0,1,0.7811677
0.0,0,0.38445485
0.0,1,0.74526674
1.0,0,0.56927776
0.0,0,0.61594486
1.0,0,0.6555887
0.0,0,0.26019546
0.0,0,0.31925312
0.0,0,0.29541212
0.0,0,0.07514459
0.0,0,0.33945906
0.0,0,0.1748313
0.0,0,0.5227792
0.0,0,0.59091645
1.0,0,0.67870677
0.0,0,0.63692236
1.0,0,0.6885474
0.0,0,0.5697819
1.0,1,1.0
1.0,0,0.6221974
