true,pred,frac
0.0,0,0.57700115
0.0,0,0.24555431
0.0,0,0.22252098
1.0,0,0.43574473
0.0,0,0.51552606
0.0,0,0.66962063
1.0,1,0.7089896
0.0,0,0.51120865
1.0,1,0.7596745
0.0,0,0.3809613
0.0,0,0.49909157
1.0,1,0.86586
0.0,0,0.2539314
1.0,0,0.6492842
1.0,0,0.66222954
1.0,0,0.6282203
1.0,0,0.65326893
0.0,0,0.46420258
0.0,0,0.08555958
1.0,0,0.671013
0.0,0,0.3691103
1.0,0,0.4494515
1.0,0,0.6803325
1.0,0,0.643788
1.0,1,0.77770364
1.0,1,0.69823223
0.0,0,0.29327828
0.0,0,0.55113393
0.0,0,0.43209833
0.0,0,0.29681742
0.0,0,0.3695941
1.0,0,0.52447045
0.0,0,0.03487489
1.0,0,0.6745069
0.0,0,0.47397503
0.0,0,0.4221282
0.0,0,0.46910393
0.0,0,0.42066178
0.0,0,0.43924132
0.0,0,0.22519317
0.0,0,0.26747105
0.0,0,0.40157568
0.0,0,0.5126576
0.0,0,0.2663527
0.0,0,0.4764726
1.0,0,0.6605611
1.0,0,0.5384409
0.0,0,0.186739
1.0,0,0.5181082
0.0,0,0.4682426
1.0,1,0.83788705
0.0,0,0.48877665
1.0,0,0.30181774
1.0,0,0.43880814
1.0,0,0.64463013
0.0,0,0.6669332
0.0,0,0.6385142
0.0,0,0.3234919
0.0,0,0.35640517
0.0,0,0.40182546
1.0,0,0.63728356
0.0,0,0.6482729
1.0,0,0.5448226
0.0,0,0.5189283
0.0,0,0.37975436
1.0,0,0.47402006
1.0,0,0.4221149
1.0,1,0.71969086
0.0,0,0.5291949
1.0,1,0.7913486
0.0,0,0.46203896
1.0,0,0.57578266
0.0,0,0.40886956
0.0,0,0.4295081
0.0,0,0.5279038
0.0,0,0.34662783
0.0,0,0.4086119
0.0,0,0.543131
0.0,0,0.1348866
0.0,0,0.34508497
1.0,0,0.42286712
0.0,0,0.56020737
0.0,0,0.38946638
0.0,0,0.24146426
1.0,0,0.57375133
0.0,0,0.40476716
0.0,0,0.36724073
0.0,0,0.3227607
0.0,0,0.14112093
0.0,0,0.33366868
0.0,0,0.49380544
1.0,0,0.46081632
0.0,0,0.4905785
0.0,0,0.29251212
1.0,0,0.38828152
0.0,0,0.2333228
1.0,0,0.6068721
0.0,0,0.28610057
0.0,0,0.17656913
1.0,0,0.6168388
0.0,0,0.6840872
1.0,0,0.6489701
0.0,0,0.34831637
0.0,0,0.20246255
0.0,1,0.7056174
0.0,0,0.37166932
0.0,0,0.32413357
0.0,0,0.49138466
0.0,1,0.7632863
0.0,0,0.19948992
1.0,0,0.35958883
0.0,0,0.4537217
1.0,0,0.6339196
1.0,1,0.72290534
0.0,0,0.57760894
0.0,0,0.5354607
0.0,0,0.22611848
0.0,0,0.46505544
0.0,0,0.54454017
1.0,0,0.60645247
0.0,0,0.45256257
0.0,0,0.3619828
0.0,0,0.47027534
1.0,0,0.56272286
0.0,0,0.29676643
0.0,0,0.5072157
0.0,0,0.5972007
0.0,0,0.5480077
1.0,1,0.8182292
0.0,0,0.6028697
0.0,0,0.5665498
0.0,0,0.32837093
0.0,0,0.13640998
0.0,0,0.57132924
1.0,0,0.56890196
0.0,0,0.3206986
1.0,1,0.9117679
0.0,0,0.63973397
0.0,0,0.4286989
0.0,0,0.57846254
1.0,0,0.35761616
0.0,0,0.37436762
0.0,0,0.55630183
0.0,0,0.48635492
1.0,0,0.56969255
0.0,0,0.5177278
0.0,0,0.57479477
0.0,0,0.48396665
1.0,1,0.8517679
0.0,0,0.19011328
0.0,0,0.35897475
0.0,0,0.2706344
0.0,0,0.6368254
0.0,0,0.5115677
1.0,0,0.54306084
0.0,0,0.5395751
0.0,0,0.45715463
0.0,0,0.3289457
0.0,0,0.5769575
0.0,0,0.17131047
0.0,0,0.49819624
0.0,0,0.6359599
1.0,0,0.6049287
0.0,0,0.26084012
0.0,0,0.29752147
0.0,0,0.28929618
1.0,0,0.5933413
0.0,0,0.45099777
1.0,0,0.6372024
1.0,0,0.62499523
0.0,0,0.54434246
0.0,0,0.48827627
1.0,0,0.6356171
0.0,0,0.27388465
1.0,0,0.50352603
0.0,0,0.3996579
0.0,0,0.35311708
0.0,0,0.5059788
1.0,0,0.26840374
1.0,1,0.7381714
1.0,0,0.537797
1.0,1,0.7529204
0.0,0,0.44507286
0.0,0,0.41214696
0.0,0,0.50721407
0.0,0,0.3458181
0.0,0,0.52804
1.0,0,0.5134598
0.0,0,0.44571137
0.0,0,0.33859497
0.0,0,0.42092896
1.0,0,0.6875572
1.0,0,0.6655098
1.0,0,0.62936485
0.0,0,0.21904352
1.0,0,0.49161166
1.0,1,0.7778858
0.0,0,0.38247776
0.0,0,0.6570472
1.0,1,0.78274894
1.0,1,0.7485732
0.0,0,0.42736417
0.0,0,0.22229156
1.0,0,0.6259756
0.0,0,0.5469415
0.0,0,0.2121212
1.0,1,0.8711714
1.0,0,0.49699205
0.0,0,0.53770256
0.0,0,0.15467852
0.0,0,0.4852231
0.0,0,0.35119185
0.0,0,0.6040292
0.0,0,0.38241792
1.0,0,0.57909834
0.0,0,0.6037729
1.0,1,0.6968347
1.0,1,0.7486335
1.0,0,0.52427953
0.0,0,0.3294314
1.0,0,0.6884347
0.0,0,0.3492123
1.0,1,0.73586667
1.0,0,0.64432245
0.0,0,0.64574766
0.0,1,0.8456622
0.0,0,0.24548706
0.0,0,0.5115391
0.0,0,0.3215865
0.0,0,0.3082273
0.0,0,0.45333654
0.0,0,0.46077865
0.0,0,0.3089078
0.0,0,0.4176348
1.0,0,0.39981106
0.0,0,0.33272034
1.0,0,0.55284303
1.0,0,0.34418485
1.0,1,0.80493337
0.0,1,0.71023095
1.0,0,0.56456643
1.0,0,0.55140793
1.0,1,0.8594732
0.0,0,0.3789329
0.0,0,0.44822764
0.0,0,0.59216183
0.0,0,0.32997468
0.0,0,0.5721371
0.0,0,0.40705833
0.0,0,0.52048814
1.0,0,0.5690211
0.0,0,0.63666916
0.0,0,0.3547485
1.0,0,0.60254943
1.0,1,0.768828
0.0,0,0.6076599
1.0,1,0.71985024
1.0,0,0.62913275
0.0,0,0.16419083
1.0,0,0.62584245
0.0,0,0.6470549
0.0,0,0.525599
0.0,0,0.44266528
0.0,0,0.41465515
1.0,1,0.708863
0.0,0,0.49897188
0.0,0,0.53588974
1.0,0,0.5596952
0.0,0,0.6415869
0.0,0,0.025228726
0.0,0,0.33325976
0.0,0,0.38617268
0.0,0,0.46395922
1.0,1,0.73899317
0.0,0,0.5463551
1.0,0,0.5356002
0.0,0,0.57477117
0.0,0,0.2815268
0.0,0,0.17407021
1.0,0,0.5724483
0.0,0,0.3017056
0.0,0,0.60018796
1.0,0,0.4757559
0.0,0,0.67167854
1.0,0,0.5372978
0.0,0,0.4544872
0.0,0,0.5444274
1.0,0,0.67589974
1.0,0,0.2811094
0.0,0,0.48833004
0.0,1,0.79902613
0.0,0,0.66583276
1.0,0,0.63380015
0.0,0,0.32166094
0.0,0,0.5205474
0.0,0,0.2911426
0.0,0,0.51332587
1.0,0,0.65368235
0.0,0,0.60534036
1.0,0,0.61780363
1.0,0,0.64452255
0.0,0,0.42377347
1.0,0,0.5028608
0.0,0,0.3041289
0.0,0,0.34237802
0.0,0,0.1065585
0.0,0,0.50979304
0.0,0,0.33907342
0.0,0,0.24785122
0.0,0,0.42042467
1.0,0,0.63653034
0.0,0,0.28786516
1.0,0,0.38191605
0.0,0,0.5619215
0.0,0,0.37980694
0.0,0,0.11015602
1.0,0,0.59400135
0.0,0,0.37963957
1.0,0,0.60506564
0.0,1,0.7279327
0.0,0,0.5545541
1.0,0,0.5108044
0.0,0,0.08308294
1.0,1,0.83305043
0.0,0,0.538029
0.0,0,0.54687953
0.0,0,0.3389695
0.0,0,0.48032382
0.0,0,0.40462226
1.0,0,0.6520909
0.0,1,0.7273526
1.0,0,0.59589946
1.0,0,0.5382012
0.0,0,0.054228146
1.0,0,0.6205787
1.0,0,0.41855237
0.0,0,0.5748315
1.0,0,0.56676453
0.0,0,0.30872566
1.0,1,0.69864666
0.0,0,0.45740986
1.0,1,0.86076504
1.0,1,0.78525853
0.0,0,0.23107442
0.0,0,0.33854222
0.0,0,0.20228338
0.0,0,0.5901363
1.0,0,0.5486636
0.0,0,0.27565926
0.0,0,0.507288
0.0,0,0.46593225
1.0,0,0.3734134
0.0,0,0.100037485
0.0,0,0.29495874
1.0,0,0.6624809
1.0,0,0.56094295
0.0,0,0.55171734
0.0,0,0.494524
0.0,0,0.21941671
0.0,0,0.38507572
1.0,1,0.69079536
1.0,0,0.6403578
0.0,0,0.46668544
1.0,1,0.7974329
1.0,1,0.7087799
1.0,1,0.6965442
0.0,0,0.44758284
0.0,0,0.35098475
0.0,0,0.44860157
1.0,0,0.42611694
1.0,1,0.7768054
0.0,0,0.66314954
0.0,0,0.36689112
1.0,1,0.7100123
1.0,0,0.6188251
1.0,1,0.70195353
0.0,0,0.51271737
0.0,0,0.43901953
1.0,0,0.4442145
0.0,0,0.50004625
0.0,0,0.55187327
0.0,0,0.490305
1.0,1,0.7255758
0.0,0,0.37743014
1.0,0,0.48765683
1.0,0,0.31341428
0.0,0,0.44454712
1.0,1,0.76889694
0.0,0,0.6713265
1.0,1,0.77658534
0.0,0,0.2923156
0.0,0,0.5073521
0.0,0,0.23329976
0.0,0,0.55148894
0.0,1,0.71210015
1.0,0,0.4703709
0.0,0,0.28055984
0.0,0,0.46877342
0.0,0,0.18107767
0.0,0,0.33916712
1.0,0,0.6187881
0.0,0,0.49959886
0.0,0,0.15323155
1.0,0,0.4929946
0.0,0,0.49452388
1.0,0,0.52594686
0.0,0,0.598122
0.0,0,0.21926558
0.0,0,0.351351
1.0,1,0.70788574
0.0,0,0.5549582
0.0,0,0.18859568
1.0,0,0.4480615
0.0,0,0.59871286
1.0,0,0.36347744
1.0,0,0.5855298
0.0,0,0.39810398
0.0,0,0.22566915
0.0,0,0.3719446
0.0,0,0.20046112
0.0,0,0.58882284
0.0,0,0.49413505
1.0,0,0.46353412
1.0,0,0.2850428
0.0,0,0.5391234
1.0,1,0.7416178
0.0,0,0.49344236
1.0,1,0.6954705
0.0,0,0.33484516
0.0,0,0.38187313
0.0,0,0.5569338
0.0,0,0.43563622
0.0,1,0.70933235
0.0,0,0.33956617
1.0,0,0.53869224
0.0,1,0.69275004
0.0,1,0.698375
0.0,0,0.11604983
0.0,0,0.30951995
0.0,0,0.6256045
1.0,0,0.25089616
0.0,0,0.4502032
0.0,0,0.3855291
1.0,0,0.5329104
0.0,0,0.5844517
0.0,0,0.4720573
0.0,0,0.4024004
0.0,0,0.29426175
0.0,0,0.55172503
0.0,0,0.59168637
0.0,0,0.4790505
0.0,0,0.48570925
1.0,0,0.33923864
1.0,1,0.92395717
0.0,0,0.4720887
0.0,0,0.47159335
0.0,0,0.2544166
0.0,0,0.5340228
0.0,0,0.6771561
0.0,0,0.46611828
0.0,0,0.3442114
0.0,0,0.42349002
0.0,0,0.49017346
0.0,0,0.47432098
0.0,0,0.29821026
0.0,0,0.49216312
0.0,0,0.4094208
0.0,0,0.22876146
1.0,0,0.47227985
0.0,0,0.418423
0.0,0,0.3032596
1.0,1,0.87361103
1.0,0,0.6679276
0.0,0,0.23553404
0.0,0,0.12929538
0.0,0,0.5184082
0.0,0,0.6715512
0.0,0,0.26006126
0.0,0,0.4831838
0.0,0,0.3048457
0.0,0,0.34659016
0.0,0,0.44987175
1.0,0,0.44445166
0.0,0,-0.03897944
0.0,0,0.5019089
0.0,0,0.26025277
0.0,0,0.2918748
1.0,0,0.5331067
0.0,0,0.35513568
0.0,0,0.2840074
1.0,0,0.5369865
0.0,1,0.72875214
0.0,0,0.59039503
1.0,0,0.26784116
0.0,0,0.3587057
1.0,1,0.7587357
0.0,0,0.121561885
0.0,0,0.5344595
1.0,0,0.5838643
1.0,1,0.88351786
0.0,0,0.36844063
0.0,0,0.37984654
0.0,0,0.37709063
1.0,0,0.5480447
0.0,0,0.45080683
0.0,0,0.22105837
0.0,1,0.720436
1.0,1,0.9174124
0.0,0,0.64468586
1.0,1,0.76712376
1.0,0,0.6015048
0.0,0,0.0786217
1.0,0,0.50342476
0.0,0,0.07949033
1.0,0,0.61309147
1.0,0,0.42597595
0.0,0,0.3672595
0.0,0,0.37874135
0.0,0,0.16738172
1.0,0,0.5667624
0.0,0,0.425021
0.0,0,0.5300297
0.0,0,0.6859479
1.0,1,0.7008088
0.0,0,0.38493007
0.0,0,0.2542283
1.0,0,0.35772452
0.0,0,0.35348308
0.0,1,0.7423365
0.0,0,0.47871804
0.0,0,0.58144486
1.0,1,0.90043604
0.0,0,0.5646749
0.0,0,0.3686391
0.0,0,0.23996525
1.0,0,0.6648645
0.0,0,0.2753807
0.0,0,0.6604055
1.0,0,0.67695296
0.0,0,0.33080125
1.0,1,0.7174791
1.0,0,0.6141819
0.0,0,0.5891682
0.0,0,0.42920253
0.0,0,0.54716206
0.0,0,0.57364285
0.0,0,0.5035599
0.0,0,0.4238657
0.0,0,0.2601435
1.0,0,0.4756782
1.0,0,0.54491043
0.0,0,0.21841061
0.0,0,0.36606282
1.0,0,0.4579162
0.0,0,0.5135796
0.0,0,0.29320946
0.0,0,0.5563454
0.0,0,0.3460994
0.0,0,0.686792
0.0,0,0.61787474
0.0,0,0.4740224
0.0,0,0.67366654
0.0,0,0.3002485
1.0,1,0.7213306
0.0,0,0.4229365
0.0,0,0.322913
0.0,0,0.5437616
1.0,1,0.88412815
0.0,0,0.21177316
1.0,0,0.68281794
0.0,0,0.5225872
0.0,0,0.5038185
1.0,0,0.5994059
0.0,0,0.5147849
0.0,1,0.8025023
1.0,1,0.76443654
0.0,0,0.3313754
1.0,0,0.52243626
0.0,0,0.5322265
0.0,0,0.21564424
1.0,0,0.6084361
1.0,1,0.8306365
1.0,1,0.89446926
0.0,0,0.43588555
0.0,0,0.40604052
0.0,0,0.44109356
0.0,0,0.6275576
0.0,0,0.40997648
1.0,1,0.73764753
0.0,0,0.24102165
0.0,0,0.52185607
1.0,0,0.59221005
0.0,0,0.3965732
0.0,0,0.37901673
1.0,1,0.7797929
1.0,0,0.6251553
0.0,0,0.51589686
0.0,0,0.65480936
0.0,0,0.45638674
1.0,0,0.36229157
1.0,0,0.61448884
0.0,0,-0.025997264
0.0,0,0.48617923
1.0,0,0.55964375
1.0,0,0.647998
1.0,1,0.77533126
1.0,0,0.19448826
0.0,0,0.34834105
0.0,0,0.1443305
1.0,0,0.61127937
0.0,0,0.50208616
1.0,1,0.74979246
1.0,0,0.38391685
0.0,1,0.8706809
1.0,0,0.58415514
0.0,0,0.38450304
0.0,0,0.4055403
1.0,0,0.641135
0.0,0,0.2269932
1.0,1,0.705199
1.0,1,0.8224002
0.0,0,0.45607185
0.0,0,0.5622808
0.0,0,0.12324781
0.0,0,0.484617
0.0,0,0.2984665
1.0,0,0.6107316
1.0,0,0.563059
0.0,0,0.5442677
1.0,0,0.357719
0.0,0,0.45824206
0.0,1,0.82200956
0.0,0,0.47986257
0.0,0,0.4561496
0.0,0,0.4472381
0.0,0,0.39672294
1.0,0,0.27627113
0.0,0,0.46673852
1.0,0,0.6386686
1.0,0,0.61788094
1.0,1,0.82916754
0.0,0,0.39485544
0.0,0,0.3443149
0.0,0,0.4197654
0.0,0,0.2894635
0.0,0,0.60570097
0.0,0,0.4836287
0.0,0,0.55620086
0.0,0,0.35224247
0.0,0,0.28779396
0.0,0,0.39444184
0.0,0,0.47263741
0.0,0,0.6096051
0.0,0,0.38438693
0.0,0,0.43620357
0.0,0,0.49479657
0.0,0,0.47363448
0.0,0,0.4619928
0.0,0,0.45680606
1.0,1,0.7340044
1.0,1,0.9108353
0.0,0,0.13370433
0.0,0,0.5797056
0.0,0,0.3995554
0.0,0,0.5557347
0.0,0,0.59014773
0.0,0,0.57704496
1.0,0,0.6774702
0.0,0,0.21718657
1.0,1,0.71741235
0.0,0,0.41728967
0.0,0,0.51564914
0.0,0,0.4001286
0.0,0,0.58291227
1.0,0,0.6304947
0.0,0,0.6557841
0.0,0,0.24719925
0.0,0,0.36337954
1.0,1,0.7721453
0.0,0,0.37494496
0.0,0,0.48071
1.0,0,0.61056185
1.0,0,0.5836112
0.0,0,0.21392067
0.0,0,0.3283065
0.0,0,0.21093011
0.0,0,0.35851607
1.0,0,0.6089211
0.0,1,0.73241293
1.0,1,0.75218296
0.0,0,0.34563088
0.0,0,0.4773335
1.0,1,0.75216526
0.0,0,0.60439986
0.0,0,0.28863922
0.0,0,0.3271586
1.0,0,0.5851309
1.0,1,0.7747471
0.0,0,0.22960465
0.0,0,0.36924738
0.0,0,0.55453634
1.0,0,0.4654098
0.0,0,0.37229353
0.0,0,0.22003575
0.0,0,0.6040055
0.0,0,0.2290626
0.0,0,0.4614179
0.0,0,0.33675814
1.0,1,0.73896194
0.0,0,0.45104015
0.0,0,0.18585014
1.0,1,0.77307963
1.0,0,0.6613048
1.0,1,0.7597373
0.0,1,0.7218972
1.0,0,0.51095104
0.0,0,0.4427768
0.0,0,0.50860727
0.0,0,0.45217606
1.0,0,0.48879883
0.0,0,0.44633144
1.0,1,0.78729177
0.0,0,0.41238338
1.0,0,0.46540534
0.0,0,0.21460421
1.0,1,0.73005706
0.0,0,0.46596467
0.0,0,0.22570819
0.0,0,0.42883503
0.0,0,0.17498365
1.0,0,0.5006817
0.0,0,0.3710363
1.0,1,0.6921209
0.0,0,0.20233443
0.0,0,0.40180326
0.0,0,0.62685734
0.0,0,0.38247764
1.0,1,0.830512
1.0,0,0.6101719
0.0,0,0.13926677
0.0,0,0.3038348
0.0,0,0.5669519
1.0,0,0.49661607
0.0,0,0.18858442
1.0,0,0.61014354
1.0,1,0.7292092
0.0,0,0.5538271
0.0,0,0.34974304
1.0,0,0.6743655
0.0,1,0.7830661
0.0,0,0.23773861
0.0,0,0.6527927
0.0,0,0.27652737
0.0,0,0.32678097
0.0,0,0.45183486
0.0,0,0.28676432
0.0,0,0.6404944
0.0,1,0.7226904
0.0,0,0.44542152
0.0,0,0.60168964
0.0,0,0.3250738
0.0,0,0.4042195
1.0,0,0.5834638
0.0,0,0.42589515
0.0,0,0.2845881
1.0,0,0.67046773
1.0,0,0.51596224
0.0,0,0.6510042
0.0,0,0.44512674
0.0,0,0.26424426
1.0,0,0.31477147
0.0,0,0.6693624
0.0,0,0.15529609
0.0,0,0.43983534
1.0,0,0.53695226
0.0,0,0.3501817
0.0,0,0.09816364
0.0,0,0.46606103
1.0,0,0.6383007
0.0,0,0.58976966
0.0,0,0.23230107
1.0,0,0.5925051
0.0,0,0.5070036
0.0,0,0.23593175
0.0,0,0.10629477
0.0,0,0.40477255
0.0,0,0.6090905
0.0,0,0.45001376
0.0,0,0.6139399
0.0,0,0.43280625
0.0,0,0.54777706
1.0,1,0.71862423
0.0,0,0.3738504
0.0,0,0.39789903
0.0,0,0.44316757
0.0,0,0.64635116
0.0,0,0.20406504
0.0,0,0.34108877
0.0,0,0.62740237
0.0,0,0.071026
1.0,1,0.7006644
1.0,1,0.6912503
0.0,0,0.2595352
1.0,0,0.642568
0.0,1,0.8479184
0.0,1,0.6900409
0.0,0,0.446267
0.0,0,0.37837374
0.0,0,0.39777368
1.0,0,0.6748713
0.0,0,0.53430104
0.0,1,0.69098294
1.0,1,0.7535125
1.0,1,0.86310923
0.0,0,0.4622784
1.0,1,0.72443795
0.0,0,0.47081932
0.0,0,0.24606635
0.0,0,0.61761093
0.0,0,0.43425536
0.0,0,0.4161697
1.0,0,0.49989563
0.0,1,0.7184187
0.0,0,0.32871443
1.0,0,0.6703209
0.0,0,0.6126548
1.0,0,0.6577843
0.0,0,0.66485655
1.0,0,0.616759
1.0,1,0.8598733
0.0,0,0.5098642
0.0,0,0.39435303
0.0,0,0.5517509
0.0,0,0.42577037
0.0,0,0.4442349
0.0,0,0.5025827
0.0,0,0.41369727
0.0,0,0.5314369
1.0,0,0.4048825
0.0,0,0.6725639
1.0,0,0.51820016
0.0,0,0.19012377
1.0,1,0.7018058
1.0,0,0.5512699
1.0,0,0.4929394
0.0,0,0.38099062
0.0,0,0.6211857
0.0,0,0.3196941
0.0,0,0.4754203
0.0,0,0.5253645
1.0,1,0.79653573
1.0,1,0.71967643
1.0,1,0.81771564
0.0,0,0.4955644
0.0,0,0.52231836
1.0,0,0.34824532
0.0,0,0.03219302
0.0,0,0.3922591
0.0,0,0.5645933
0.0,0,0.3168197
1.0,0,0.49654785
1.0,0,0.5483314
0.0,0,0.6646012
0.0,0,0.16515368
0.0,0,0.5551084
1.0,0,0.6744975
0.0,0,0.42600137
1.0,0,0.5541739
1.0,0,0.5023431
0.0,0,0.2977404
0.0,0,0.5029887
1.0,0,0.5607501
0.0,0,0.5188438
1.0,0,0.49804816
1.0,0,0.5798654
1.0,0,0.5151979
0.0,0,0.3026439
0.0,0,0.418178
0.0,0,0.47779533
1.0,0,0.60334796
0.0,0,0.41928685
0.0,0,0.1947729
0.0,0,0.5614662
1.0,0,0.6428181
1.0,0,0.47428274
0.0,0,0.23126094
0.0,0,0.5700746
1.0,0,0.6130835
1.0,0,0.5135246
1.0,1,0.73718435
0.0,0,0.44027188
0.0,0,0.5334517
0.0,0,0.5910344
1.0,0,0.64881563
0.0,0,0.12645094
0.0,0,0.51744956
0.0,0,0.63092715
0.0,0,0.5287254
0.0,0,0.5397515
0.0,0,0.4818053
1.0,0,0.622792
0.0,0,-0.09282942
0.0,0,0.5199639
0.0,1,0.74372834
0.0,1,0.78356755
1.0,0,0.5851145
0.0,0,0.5298929
0.0,0,0.11640032
0.0,0,0.28176722
0.0,0,0.3945365
1.0,1,0.78870606
1.0,0,0.44353735
1.0,1,0.8478874
0.0,1,0.7661937
0.0,0,0.40700346
0.0,0,0.58040327
0.0,0,0.37447932
1.0,0,0.45980382
1.0,0,0.596176
0.0,0,0.68848056
1.0,0,0.6636967
0.0,0,0.340331
0.0,0,0.40113747
0.0,0,0.5228765
0.0,1,0.77301
0.0,0,0.30793065
1.0,0,0.43140155
0.0,0,0.44400367
1.0,0,0.6038308
0.0,0,0.29063803
0.0,0,0.5476532
0.0,0,0.4985476
0.0,0,0.5185557
0.0,0,0.26761886
0.0,0,0.35559577
0.0,0,0.30559668
0.0,0,0.04991951
0.0,0,0.46453997
0.0,0,0.51672107
1.0,0,0.61093205
0.0,1,0.7731004
1.0,1,0.71283376
0.0,1,0.73128176
1.0,0,0.6430334
0.0,0,0.4345738
1.0,0,0.43115434
1.0,0,0.45782346
0.0,0,0.5178664
0.0,0,0.5312803
0.0,0,0.5900521
0.0,0,0.51880956
0.0,0,0.23796071
0.0,0,0.31958395
0.0,0,0.5281472
0.0,0,0.37257126
0.0,0,0.33500803
0.0,0,0.5035506
0.0,0,0.61612475
0.0,0,0.49114975
0.0,0,0.5691918
0.0,0,0.33516383
0.0,0,0.34133732
1.0,0,0.5174819
0.0,1,0.73883617
0.0,0,0.5663603
1.0,1,0.6912658
0.0,0,0.48595294
1.0,0,0.4153695
0.0,0,0.43590647
1.0,1,0.87578106
0.0,0,0.5835305
0.0,0,0.06613897
0.0,0,0.13495943
0.0,0,0.4074237
0.0,0,0.42962223
0.0,0,0.42547506
1.0,1,0.86184126
0.0,0,0.39804655
1.0,0,0.62502074
0.0,0,0.4806284
1.0,1,0.8065388
0.0,0,0.38294935
1.0,1,0.78342754
1.0,1,0.69043154
1.0,1,0.8457948
1.0,1,0.70711315
0.0,0,0.5628023
1.0,0,0.5303658
1.0,0,0.5407752
0.0,0,0.16759199
1.0,0,0.5420494
0.0,0,0.49099904
1.0,0,0.4782534
0.0,0,0.5028633
0.0,0,0.19354154
0.0,0,0.49154773
0.0,0,0.34538543
1.0,1,0.7926812
0.0,0,0.2945642
1.0,0,0.6427221
0.0,0,0.5869081
0.0,0,0.4427781
1.0,0,0.40007365
0.0,0,0.40910643
0.0,0,0.54845536
0.0,0,0.62654966
0.0,0,0.6332967
0.0,1,0.6965014
0.0,0,0.4627203
0.0,0,0.20897406
0.0,0,0.5928442
0.0,0,0.23354465
1.0,1,0.82587856
0.0,0,0.43040505
0.0,0,0.4364076
0.0,0,0.39922556
0.0,0,0.27483475
1.0,0,0.39954895
0.0,0,0.43227616
0.0,0,0.37845677
0.0,0,0.5655588
1.0,1,0.8689658
1.0,0,0.61937094
0.0,0,0.44614506
0.0,0,0.68490964
1.0,0,0.54091954
1.0,1,0.8164365
0.0,0,0.6339058
0.0,0,0.56054604
1.0,0,0.54533195
0.0,0,0.5753987
0.0,0,0.4732172
1.0,1,0.8255396
0.0,0,0.4108403
1.0,1,0.8058634
1.0,0,0.45005208
1.0,0,0.5609695
0.0,0,0.42962527
0.0,0,0.57031786
0.0,0,0.44918317
0.0,0,0.61390567
0.0,0,0.43195173
1.0,0,0.4631352
0.0,0,0.337322
0.0,0,0.28504294
1.0,0,0.48194164
1.0,0,0.6142193
0.0,1,0.7726513
1.0,0,0.2281369
0.0,0,0.40421546
0.0,0,0.5641919
0.0,0,0.39696997
0.0,0,0.39945924
1.0,1,0.70396394
1.0,0,0.567356
0.0,0,0.06759932
1.0,0,0.63039625
0.0,0,0.42757162
0.0,0,0.35827458
0.0,0,0.28340504
0.0,0,0.36072814
0.0,0,0.18137825
0.0,0,0.18402627
0.0,0,0.61437166
0.0,0,0.6306429
1.0,0,0.57110226
1.0,0,0.5977332
0.0,0,0.26163143
0.0,0,0.5506619
0.0,0,0.39661226
1.0,1,0.74986446
0.0,0,0.24329245
1.0,0,0.32699674
0.0,0,0.48147628
0.0,0,0.2784528
1.0,0,0.53476393
1.0,1,0.69043976
1.0,0,0.6410317
1.0,0,0.48892927
0.0,0,0.54595524
0.0,0,0.16240406
0.0,0,0.39830834
0.0,1,0.71011114
1.0,0,0.6110072
0.0,0,0.4694401
0.0,0,0.42801738
0.0,0,0.51901436
1.0,1,0.78933185
0.0,0,0.24205132
0.0,0,0.29436162
1.0,1,0.7582916
0.0,0,0.45793858
1.0,0,0.63455164
0.0,0,0.3358785
0.0,0,0.31856704
1.0,0,0.615884
0.0,0,0.190406
1.0,0,0.68558025
0.0,0,0.3101428
1.0,1,0.80970883
0.0,0,0.2668659
0.0,0,0.45335692
0.0,0,0.32959107
0.0,0,0.3916891
1.0,0,0.5469443
1.0,0,0.37626904
0.0,0,0.52550364
0.0,0,0.42339683
0.0,0,0.27000648
1.0,0,0.54245746
0.0,0,0.44058257
0.0,0,0.47540438
1.0,0,0.5620681
1.0,0,0.30251205
0.0,0,0.31392714
0.0,0,0.4736026
0.0,0,0.340779
1.0,0,0.46749702
1.0,0,0.64296675
0.0,0,0.50024337
0.0,0,0.4162149
1.0,0,0.57305616
0.0,0,0.44821164
1.0,0,0.6827051
0.0,0,0.17424247
0.0,0,0.44799346
1.0,0,0.60916835
0.0,0,0.1986781
1.0,0,0.45292547
0.0,0,0.42116293
0.0,0,0.31555948
0.0,0,0.5149354
1.0,0,0.40674758
1.0,0,0.6767692
0.0,0,0.18899682
0.0,0,0.44324753
0.0,0,0.31891152
1.0,0,0.36987484
0.0,0,0.32792035
1.0,1,0.90828437
0.0,0,0.5387403
1.0,0,0.47232097
1.0,0,0.57283145
0.0,0,0.112958156
0.0,0,0.1840066
0.0,0,0.35266137
0.0,0,0.285328
0.0,0,0.5198498
0.0,0,0.45160338
0.0,0,0.6526841
0.0,0,0.51861674
0.0,0,0.361348
0.0,0,0.23964262
1.0,0,0.61397755
0.0,0,0.38445485
0.0,0,0.41394413
1.0,0,0.45771825
0.0,0,0.56370604
1.0,0,0.488704
0.0,0,0.5925932
0.0,0,0.55343986
0.0,0,0.5641998
0.0,0,0.17224538
0.0,0,0.56344455
0.0,0,0.1692525
0.0,0,0.6761906
0.0,0,0.575004
1.0,0,0.387478
0.0,0,0.49487436
